filename,width,height,class,xmin,ymin,xmax,ymax
cvb-100-_png.rf.8c05e28093b6880ce5c32ce7fba6f548.jpg,1920,1088,panda,563,370,1403,917
panda-32-_png.rf.8bbe47c63be71c27dde39be3c1d21999.jpg,1920,1088,panda,901,333,1435,740
vv-110-_png.rf.8badb79add3d1b188b8ead23b73df560.jpg,1920,1080,eagle,387,350,1366,848
vv-97-_png.rf.8b2cf4b1c5b751fee461f7aab769e483.jpg,1920,1080,eagle,401,363,1401,894
IMG_8966_PNG.rf.8c07c4b93200724f8f188db56c6d8583.jpg,2532,1170,panda,823,21,1787,1170
erty-7-_png.rf.8c2b49504579f8579ca120316a156f1d.jpg,1920,1088,panda,828,411,1357,764
IMG_9373_PNG.rf.8af5930cda21a24f99353115e131e3c7.jpg,2532,1170,panda,788,383,1473,983
cvb-210-_png.rf.8b2adad541fc811ebe1b5e6367a06659.jpg,1920,1088,panda,588,574,891,906
cvb-210-_png.rf.8b2adad541fc811ebe1b5e6367a06659.jpg,1920,1088,panda,432,685,649,978
cvb-60-_png.rf.8c2d6d48dc743d73cdf239e7a5e891d3.jpg,1920,1088,panda,923,325,1205,792
cvb-60-_png.rf.8c2d6d48dc743d73cdf239e7a5e891d3.jpg,1920,1088,panda,1155,401,1336,610
IMG_7593_png.rf.8c1ef6969d4fd9d6587c619cf0f26848.jpg,2532,1170,panda,1031,375,1419,818
IMG_8716_PNG.rf.8ca2accd387d35902f80a1b631897d58.jpg,2532,1170,polar-bear,1242,371,1702,705
IMG_7767_png.rf.8d312b784b9ff3a94d7b861bb7c54bc8.jpg,2532,1170,panda,893,246,1811,988
IMG_8564_PNG.rf.8d684478633633f78919bc4a966f02aa.jpg,2532,1170,polar-bear,225,527,770,982
IMG_8564_PNG.rf.8d684478633633f78919bc4a966f02aa.jpg,2532,1170,polar-bear,1081,115,2306,896
dd-95-_PNG.rf.8c6bb26331478d0a31ddac107b738ae6.jpg,2532,1170,polar-bear,592,133,1589,767
fguuhg-65-_png.rf.8cc6a2f277bbf115b5e49c685542799d.jpg,1920,1088,panda,971,559,1423,871
fguuhg-65-_png.rf.8cc6a2f277bbf115b5e49c685542799d.jpg,1920,1088,panda,1463,773,1627,903
Screenshot-1114-_png.rf.8d155e272d8bfb43389034df55a4d332.jpg,1920,1080,eagle,0,573,651,906
Screenshot-1114-_png.rf.8d155e272d8bfb43389034df55a4d332.jpg,1920,1080,eagle,908,682,1207,933
fguuhg-303-_png.rf.8c5bbe81d7f1dfed82da2ae4b3d200df.jpg,1920,1088,panda,993,513,1151,758
fguuhg-303-_png.rf.8c5bbe81d7f1dfed82da2ae4b3d200df.jpg,1920,1088,panda,745,489,940,596
IMG_9665_PNG.rf.8dddf9c46e20c3e8c7183c6e411c68f4.jpg,2532,1170,polar-bear,1196,208,1781,579
cvb-164-_png.rf.8cacb6735896f3b1f7109b41f79428f4.jpg,1920,1088,panda,748,466,941,710
cvb-164-_png.rf.8cacb6735896f3b1f7109b41f79428f4.jpg,1920,1088,panda,929,467,1078,703
wewe-225-_png.rf.8cedae82e8a160302be56463abf556dc.jpg,1920,1088,panda,985,398,1091,529
vv-140-_png.rf.8d247770a38ef3419426bd05fa104f03.jpg,1920,1080,eagle,536,200,1920,836
dd-108-_PNG.rf.8d0818c5ca8e54192015b415ae201af6.jpg,2532,1170,polar-bear,539,226,1345,775
dd-108-_PNG.rf.8d0818c5ca8e54192015b415ae201af6.jpg,2532,1170,polar-bear,1663,533,2119,1111
polar_bear94_jpg.rf.8dae4c3be97e14eabcc705738522fb99.jpg,275,183,polar-bear,52,16,251,155
ytre-91-_png.rf.8d1b06146678d7186e937982440e4a69.jpg,1920,1088,eagle,736,543,883,683
ytre-91-_png.rf.8d1b06146678d7186e937982440e4a69.jpg,1920,1088,eagle,1226,621,1373,721

vvv-90-_png.rf.8d6d90679057f62838c1b65f964faa3f.jpg,1920,1080,eagle,927,280,1191,881
wewe-152-_png.rf.8cbc0b8602203cf4e56cea7d8bb09857.jpg,1920,1088,panda,595,295,1146,753
vvv-122-_png.rf.8da7a0ae05ed3a2d667ef6825bbf97e1.jpg,1920,1080,eagle,919,312,1116,598
vvv-122-_png.rf.8da7a0ae05ed3a2d667ef6825bbf97e1.jpg,1920,1080,eagle,445,338,628,624
IMG_8401_PNG.rf.8d57f3b0b43647f5189b2127e2dc9191.jpg,2532,1170,polar-bear,244,471,1879,994
trert-8-_png.rf.8c7854f01a3a34c6e7b8cdac5309cca9.jpg,864,480,polar-bear,331,143,550,264
IMG_8985_PNG.rf.8dff5a1e24359d902750f153dff74157.jpg,2532,1170,panda,1028,448,1537,987
v-65-_png.rf.8d5ce5375fd67f5201516a38eaa8bd42.jpg,1920,1080,eagle,676,408,1197,804
vvv-206-_png.rf.8dc4c01d65055f24fb6aa868f55cd915.jpg,1920,1080,eagle,0,256,536,733
IMG_7629_png.rf.8d784b1bd5a38039c584e688844b8dd5.jpg,2532,1170,panda,1017,345,1611,953
v-60-_png.rf.8d8e352c21ccbf2461985644cdd295a1.jpg,1920,1080,eagle,830,338,1283,778
IMG_8433_PNG.rf.8db7b0dc8741db81b9ea6a29172e290c.jpg,2532,1170,polar-bear,1334,492,2074,977
IMG_8433_PNG.rf.8db7b0dc8741db81b9ea6a29172e290c.jpg,2532,1170,polar-bear,330,383,799,688

Screenshot-897-_png.rf.8e1fdc6a61e5f5e134586d2eeb923515.jpg,1920,1080,eagle,795,330,1356,918
IMG_9322_PNG.rf.8e9a71f4b95feffd1437eef7021c96bf.jpg,2532,1170,polar-bear,925,368,2307,1057
eyey-18-_png.rf.8efea61ccbd0d0ae9fce318ae4de3150.jpg,864,480,polar-bear,262,157,426,306
IMG_8663_PNG.rf.8e868696bb34d895bebea4afe17b9530.jpg,2532,1170,polar-bear,1079,510,1876,834
v-91-_png.rf.8e75195b415ccc6cc56ae52ce8e35295.jpg,1920,1080,eagle,1059,600,1316,790
v-91-_png.rf.8e75195b415ccc6cc56ae52ce8e35295.jpg,1920,1080,eagle,583,494,788,721
Screenshot-981-_png.rf.8e7642d35d7eb5ee7884270411c466f8.jpg,1920,1080,eagle,916,358,1793,1008
IMG_7749_png.rf.8f1056bc73adf357f3d187da4061dda9.jpg,2532,1170,panda,571,369,1745,908
ytre-127-_png.rf.8e031a5749bb445b4ff00d705b966307.jpg,1920,1088,eagle,795,593,896,787
ytre-127-_png.rf.8e031a5749bb445b4ff00d705b966307.jpg,1920,1088,eagle,1096,533,1189,733
wewe-362-_png.rf.8e8772852c8f9c2c45d927b649f5efed.jpg,1920,1088,panda,578,246,1093,644
erty-50-_png.rf.8eca621d248feb03ae9dd7649d5638b6.jpg,1920,1088,panda,689,649,948,786
Screenshot-838-_png.rf.8f7c18acf41e4618b1abb3d3da1b71e6.jpg,1920,1080,eagle,861,363,1255,840
Screenshot-838-_png.rf.8f7c18acf41e4618b1abb3d3da1b71e6.jpg,1920,1080,eagle,151,288,846,818
IMG_8325_PNG.rf.8f27df0974f3be8721ea9ff336bac0db.jpg,2532,1170,polar-bear,1055,378,1479,606
Screenshot-914-_png.rf.8f08ca1c8cd6b0db727d8a6a39728420.jpg,1920,1080,eagle,785,48,1711,1080
Screenshot-914-_png.rf.8f08ca1c8cd6b0db727d8a6a39728420.jpg,1920,1080,eagle,225,224,543,818
dd-80-_PNG.rf.8edbe3aa85af165bcf28b9aa889f6f7f.jpg,2532,1170,polar-bear,465,500,808,967
dd-80-_PNG.rf.8edbe3aa85af165bcf28b9aa889f6f7f.jpg,2532,1170,polar-bear,1306,270,1735,911
dd-80-_PNG.rf.8edbe3aa85af165bcf28b9aa889f6f7f.jpg,2532,1170,polar-bear,1709,431,2090,898
panda-30-_png.rf.8fe1b195def87713aa1449406b6cb814.jpg,1920,1088,panda,937,315,1403,692
Screenshot-1132-_png.rf.8ff5a9ce520e6c4d24a9dff0982da352.jpg,1920,1080,eagle,301,162,1063,918
vvv-102-_png.rf.8f9507f251bae014ef478675ed53f1d8.jpg,1920,1080,eagle,827,164,1006,428
vvv-102-_png.rf.8f9507f251bae014ef478675ed53f1d8.jpg,1920,1080,eagle,881,671,1016,818
Screenshot-1119-_png.rf.8fd249ffd3061583a0268aebc3e7bebc.jpg,1920,1080,eagle,787,168,1463,713
fguuhg-213-_png.rf.8fb6d4b82f5ad2fa1c2f57a3e7a3f2d9.jpg,1920,1088,panda,679,39,833,171
erty-61-_png.rf.8fece3a88595a0bf0ba690168e6eaffe.jpg,1920,1088,panda,623,301,1383,1000
Screenshot-958-_png.rf.900d2ba2850eef317f9999c1db82e5f9.jpg,1920,1080,eagle,361,424,1695,1026
fguuhg-207-_png.rf.8faaab4209e933f9a3f1ae9bd61d70b3.jpg,1920,1088,panda,659,513,1126,758
fguuhg-207-_png.rf.8faaab4209e933f9a3f1ae9bd61d70b3.jpg,1920,1088,panda,1161,519,1419,743
IMG_8396_PNG.rf.9008dced3f9a3f7f7830df320943acd4.jpg,2532,1170,polar-bear,652,25,2299,1141
dd-71-_PNG.rf.902ce467fb0aaa0a4e17e374bcc5c784.jpg,2532,1170,polar-bear,728,143,2363,1170
IMG_7770_png.rf.900e501d75ae5aea241ddf15852502ae.jpg,2532,1170,panda,573,188,1731,1170
Screenshot-894-_png.rf.90ffa16393710fc2497be99868c208f4.jpg,1920,1080,eagle,125,410,955,1058
IMG_7758_png.rf.90246aac12a1bbf89bb6840e7e037d5e.jpg,2532,1170,panda,863,281,1258,516
IMG_7758_png.rf.90246aac12a1bbf89bb6840e7e037d5e.jpg,2532,1170,panda,625,578,1873,1115
fguuhg-179-_png.rf.9109f2e1773bee28c58d685ccc4db24f.jpg,1920,1088,panda,873,541,1053,729
fguuhg-179-_png.rf.9109f2e1773bee28c58d685ccc4db24f.jpg,1920,1088,panda,577,523,811,723
fguuhg-179-_png.rf.9109f2e1773bee28c58d685ccc4db24f.jpg,1920,1088,panda,828,411,1059,533
cvb-197-_png.rf.90d66f9ccb98833fefe6413e6e9ce2f1.jpg,1920,1088,panda,1038,473,1273,716
cvb-197-_png.rf.90d66f9ccb98833fefe6413e6e9ce2f1.jpg,1920,1088,panda,1221,475,1458,683
cvb-197-_png.rf.90d66f9ccb98833fefe6413e6e9ce2f1.jpg,1920,1088,panda,359,762,500,908
IMG_8934_PNG.rf.9136711d47fac8ba93ed03a1119b486a.jpg,2532,1170,panda,608,231,1947,1073
Screenshot-1185-_png.rf.90381e48e4d083c2f5ca85b7385681a0.jpg,1920,1080,eagle,823,246,1678,896
IMG_9731_PNG.rf.91580506c4dfad8d156b77b5e57c4157.jpg,2532,1170,polar-bear,1111,463,1915,977
etrew-83-_png.rf.91b8b6570572566699cef61556625aea.jpg,864,480,polar-bear,20,180,138,342
Screenshot-1133-_png.rf.90847625928deb5b02efc394a86f82c1.jpg,1920,1080,eagle,363,288,1895,994
vvv-106-_png.rf.91821a68b0ab9f14b5f61683ab10d4ac.jpg,1920,1080,eagle,658,100,1071,798
dd-91-_PNG.rf.91865550fac307619c8c9782eb922cc5.jpg,2532,1170,polar-bear,1106,12,2003,743
wewe-387-_png.rf.91e732fbd2c7b41b30018a6d91fed3b3.jpg,1920,1088,panda,11,248,811,1038
polar_bear23_jpg.rf.91375ff1aa6f2f545fef88ed4a5902bc.jpg,1920,1280,polar-bear,254,227,1722,1110
fguuhg-351-_png.rf.91193eaf504054a20dc95f680e638228.jpg,1920,1088,panda,1555,533,1673,711

IMG_9392_PNG.rf.9213663729ecb4868e1eb2d2cca53a5f.jpg,2532,1170,panda,1429,275,1863,636
IMG_9392_PNG.rf.9213663729ecb4868e1eb2d2cca53a5f.jpg,2532,1170,panda,555,401,1119,691
IMG_9392_PNG.rf.9213663729ecb4868e1eb2d2cca53a5f.jpg,2532,1170,panda,317,255,799,543
IMG_7578_png.rf.919875bdfe906a400463c348618dd608.jpg,2532,1170,panda,673,166,1905,1153
vvv-76-_png.rf.92096b7153cf5d058bf0d2a02d64d08d.jpg,1920,1080,eagle,0,238,1456,948
erty-3-_png.rf.918775508706408303860d6d71ca3c6e.jpg,1920,1088,panda,667,221,1333,973
vvv-69-_png.rf.906f15caac75959a77044f9f77b27121.jpg,1920,1080,eagle,0,44,1751,951
IMG_9295_PNG.rf.91e80dae34920aa3fce3db96eb4e0165.jpg,2532,1170,polar-bear,1058,518,1277,699
fguuhg-375-_png.rf.91e0099441e2edecb077b62cb7e28a07.jpg,1920,1088,panda,1279,119,1583,855
fguuhg-375-_png.rf.91e0099441e2edecb077b62cb7e28a07.jpg,1920,1088,panda,271,587,888,913
IMG_9600_PNG.rf.926010f618c48a8fd9d1d2d7fd833571.jpg,2532,1170,polar-bear,968,476,1188,703
IMG_9626_PNG.rf.92e36d521869ff6673feb6f42bd21bc6.jpg,2532,1170,polar-bear,1173,316,1851,897
IMG_7703_png.rf.92c29103f41e8010551911d7edf8890e.jpg,2532,1170,panda,1048,425,1551,886
Screenshot-1140-_png.rf.92d2e4a1797209532fd0841b6f47057e.jpg,1920,1080,eagle,25,336,1636,1048
IMG_7602_png.rf.92def51c04daf956893d19aa7ef0264d.jpg,2532,1170,panda,936,108,1795,1095
polar_bear60_jpg.rf.92ebba729d0ab69a56d4407044fa0ccd.jpg,711,474,polar-bear,59,136,420,419
dd-68-_PNG.rf.92c20b9c0f934b19e0e68564d12a9096.jpg,2532,1170,polar-bear,1078,135,2267,1035
IMG_8519_PNG.rf.93121ea8e5718fa3a87f52eac7fa3213.jpg,2532,1170,polar-bear,1084,212,1569,690
IMG_8519_PNG.rf.93121ea8e5718fa3a87f52eac7fa3213.jpg,2532,1170,polar-bear,1531,431,1731,662
Screenshot-1157-_png.rf.93b6c987d30fdcd0949937f2848153f3.jpg,1920,1080,eagle,495,234,1370,853
dd-29-_PNG.rf.933d35ab9b43ccbf90150d05a91f0f5a.jpg,2532,1170,polar-bear,444,0,1871,1042
IMG_9376_PNG.rf.932009afd9d88850830d47a45d9ba38b.jpg,2532,1170,panda,1079,387,1579,1135
zsdf-28-_png.rf.9369d2fa837889fbf50de58ff56daaa8.jpg,864,480,polar-bear,231,232,316,316
v-63-_png.rf.938edb970f612cf804fcd8bc2298b325.jpg,1920,1080,eagle,673,286,1191,770
IMG_8771_PNG.rf.9335f89774827f618f2e66e222edcee1.jpg,2532,1170,polar-bear,224,226,1748,1165
vvv-121-_png.rf.9397e3c025c7eae22df605c1c0314f42.jpg,1920,1080,eagle,926,345,1111,590
vvv-121-_png.rf.9397e3c025c7eae22df605c1c0314f42.jpg,1920,1080,eagle,455,332,656,628
ytre-126-_png.rf.92ed6b63e43b9727667870e4c5a27260.jpg,1920,1088,eagle,1240,386,1565,681
ytre-126-_png.rf.92ed6b63e43b9727667870e4c5a27260.jpg,1920,1088,eagle,815,423,1143,747
vv-118-_png.rf.9355434ed16587921d110f5211a8b3f9.jpg,1920,1080,eagle,413,260,1891,844
cvb-144-_png.rf.93125bfb5e0824e46807d42ffd5ec228.jpg,1920,1088,panda,888,488,1103,794
cvb-144-_png.rf.93125bfb5e0824e46807d42ffd5ec228.jpg,1920,1088,panda,1105,178,1319,389
fguuhg-84-_png.rf.903792efb12977490a76075eceb56c5a.jpg,1920,1088,panda,951,405,1281,825
fguuhg-84-_png.rf.903792efb12977490a76075eceb56c5a.jpg,1920,1088,panda,743,733,937,851
IMG_9315_PNG.rf.936f5536bd4f11579555b5a825b5a2ff.jpg,2532,1170,polar-bear,983,378,1431,851
IMG_9680_PNG.rf.92e459898c6a5ca71fa53bf98c0c51da.jpg,2532,1170,polar-bear,988,196,1469,933
IMG_7586_png.rf.93ba5c3b51fd56afa5def365cc723bad.jpg,2532,1170,panda,1065,287,1268,626
Screenshot-885-_png.rf.93a9f2e0ae1294a9be2dfb81d88db78c.jpg,1920,1080,eagle,729,310,1235,918
Screenshot-885-_png.rf.93a9f2e0ae1294a9be2dfb81d88db78c.jpg,1920,1080,eagle,197,0,531,323
IMG_7742_png.rf.939bf78e662e92a44a9ca07fb70e09fc.jpg,2532,1170,panda,467,251,1771,1126
IMG_9604_PNG.rf.91dae89c820e9e98183f3f2745e61efc.jpg,2532,1170,polar-bear,568,306,824,877
IMG_9604_PNG.rf.91dae89c820e9e98183f3f2745e61efc.jpg,2532,1170,polar-bear,894,413,1634,966
IMG_7619_png.rf.934e9150a618cea6804c981013dc70bf.jpg,2532,1170,panda,1201,353,1551,828
wewe-185-_png.rf.93c4ac7ac9a0aeddd0832dc338e296df.jpg,1920,1088,panda,5,435,758,1033
dd-79-_PNG.rf.940557e6fa465b88e45a059901998214.jpg,2532,1170,polar-bear,463,496,808,929
dd-79-_PNG.rf.940557e6fa465b88e45a059901998214.jpg,2532,1170,polar-bear,1073,256,1641,895
dd-79-_PNG.rf.940557e6fa465b88e45a059901998214.jpg,2532,1170,polar-bear,1818,520,2123,903
IMG_8381_PNG.rf.93dc0dee7ccb15676ac173c81784649c.jpg,2532,1170,polar-bear,1291,482,2083,953
IMG_8381_PNG.rf.93dc0dee7ccb15676ac173c81784649c.jpg,2532,1170,polar-bear,741,367,1310,697
polar_bear91_jpg.rf.9579622834489aa6d817832452c77182.jpg,301,167,polar-bear,22,14,215,152
Screenshot-1166-_png.rf.94d87d7b388b4f214d597a88f6a127c7.jpg,1920,1080,eagle,311,100,738,856
trert-29-_png.rf.93e502b9f48c86be6d4158180ae1e319.jpg,864,480,polar-bear,227,118,709,317
fguuhg-301-_png.rf.94549517e6d89e9fec1b2e6e209916c5.jpg,1920,1088,panda,1251,523,1568,741
Screenshot-863-_png.rf.955f2ec20acb2f96a50b5ed167bd42ef.jpg,1920,1080,eagle,1033,226,1867,684
fguuhg-324-_png.rf.9417c25a60b87bf197b9e4f6ce8c96f2.jpg,1920,1088,panda,1001,353,1305,675
vvv-209-_png.rf.9666464c58fbb42014ba426f6947f032.jpg,1920,1080,eagle,1071,6,1905,608
vvv-293-_png.rf.950becd0f77b9d72c9155d5795bfc6a8.jpg,1920,1080,eagle,153,205,1509,1066
IMG_8495_PNG.rf.95c5d30d49b0223afdd421bc3f02b1a2.jpg,2532,1170,polar-bear,1459,1,2307,1164
vvv-146-_png.rf.9671d83f206a018d7fbf55253f299296.jpg,1920,1080,eagle,0,0,1693,1080
polar_bear100_jpg.rf.94b2014d310694c097478b6844da92ef.jpg,275,183,polar-bear,123,75,146,140
polar_bear100_jpg.rf.94b2014d310694c097478b6844da92ef.jpg,275,183,polar-bear,100,121,119,146
polar_bear100_jpg.rf.94b2014d310694c097478b6844da92ef.jpg,275,183,polar-bear,89,109,115,122
IMG_9213_PNG.rf.95fb49c36d6334e7568a0ee860b12db8.jpg,2532,1170,polar-bear,461,311,768,537
IMG_9213_PNG.rf.95fb49c36d6334e7568a0ee860b12db8.jpg,2532,1170,polar-bear,801,643,1002,787
IMG_9213_PNG.rf.95fb49c36d6334e7568a0ee860b12db8.jpg,2532,1170,polar-bear,752,493,958,627
vvv-87-_png.rf.94de574c7c15f8da2311f32117a32ee9.jpg,1920,1080,eagle,1453,174,1725,563
vvv-87-_png.rf.94de574c7c15f8da2311f32117a32ee9.jpg,1920,1080,eagle,96,408,267,834
Screenshot-1042-_png.rf.94eccabe869e8f864e8aaa6666697d4b.jpg,1920,1080,eagle,755,223,1146,868
ertyu-200-_png.rf.96315b67b9c902d1297f321c2fb8b4cd.jpg,1920,1088,panda,519,425,946,803
ertyu-200-_png.rf.96315b67b9c902d1297f321c2fb8b4cd.jpg,1920,1088,panda,1066,419,1315,673
IMG_9377_PNG.rf.9662ba82136e6626e237c43ab4e44082.jpg,2532,1170,panda,775,281,1546,1028
erty-36-_png.rf.96763d81272afedb1268fd9d3a3daed8.jpg,1920,1088,panda,73,515,641,893
dfghg-79-_png.rf.953bf76a57c373223ebb6f795bc2ebd5.jpg,1920,1088,panda,689,523,951,748
dfghg-79-_png.rf.953bf76a57c373223ebb6f795bc2ebd5.jpg,1920,1088,panda,983,573,1137,753
dfghg-79-_png.rf.953bf76a57c373223ebb6f795bc2ebd5.jpg,1920,1088,panda,1165,573,1325,751
dfghg-126-_png.rf.967af8698d6b5f276cebe5a8d76c43fc.jpg,1920,1088,panda,849,513,1130,749
dfghg-126-_png.rf.967af8698d6b5f276cebe5a8d76c43fc.jpg,1920,1088,panda,1221,296,1915,1033
IMG_9449_PNG.rf.93e16d246980336f13c386203ea0efa8.jpg,2532,1170,panda,1013,91,1921,1141
vvv-280-_png.rf.968c7558a09e43671b30222fbce5fefd.jpg,1920,1080,eagle,541,0,1063,641
IMG_9243_PNG.rf.95ff6d0d1e01f5c48681ea03b7d5f74f.jpg,2532,1170,polar-bear,1222,317,1707,701
dd-130-_PNG.rf.951cb5efa64161bc6a4abc0fa159caf0.jpg,2532,1170,polar-bear,710,464,1631,885
vvv-105-_png.rf.96d5a110395ddf31e7346a62fa0aca0d.jpg,1920,1080,eagle,845,202,1013,456
vvv-105-_png.rf.96d5a110395ddf31e7346a62fa0aca0d.jpg,1920,1080,eagle,905,661,1031,820
dd-114-_PNG.rf.9683d4818163a0229d5b81dc3b2f9b4c.jpg,2532,1170,polar-bear,998,376,1847,893
dd-114-_PNG.rf.9683d4818163a0229d5b81dc3b2f9b4c.jpg,2532,1170,polar-bear,230,443,866,961
polar_bear89_jpg.rf.96dc46f69b4ce9d33f7d359c0753f0cb.jpg,201,251,polar-bear,2,53,183,221
polar_bear89_jpg.rf.96dc46f69b4ce9d33f7d359c0753f0cb.jpg,201,251,polar-bear,86,114,194,220
polar_bear89_jpg.rf.96dc46f69b4ce9d33f7d359c0753f0cb.jpg,201,251,polar-bear,128,100,167,141
vvv-284-_png.rf.9642e4847c90691ad1f3cb49cd554c7e.jpg,1920,1080,eagle,727,104,1813,1018
IMG_8719_PNG.rf.97ce510a1c3cc96cccd5bd0c1b22d255.jpg,2532,1170,polar-bear,618,382,1365,655
dd-124-_PNG.rf.97e0365e5ba459bb3f67297a89c303bb.jpg,2532,1170,polar-bear,996,366,1541,875
IMG_7771_png.rf.97a8d10526cc4f468479a60567d912f6.jpg,2532,1170,panda,715,73,1461,1052
Screenshot-928-_png.rf.9862d82a2a169ec2c9738ceccff9cd18.jpg,1920,1080,eagle,406,0,1591,1010
cvb-4-_png.rf.97a4543163ed1aa75d4e34733654b891.jpg,1920,1088,panda,791,215,1700,952
cvb-4-_png.rf.97a4543163ed1aa75d4e34733654b891.jpg,1920,1088,panda,1117,0,1306,83
IMG_7630_png.rf.9792e9e249ddf93586ca3b9664019ed4.jpg,2532,1170,panda,919,413,1563,898
ghk-21-_png.rf.97ceafb3917c11096d37e170635e0934.jpg,1280,720,eagle,42,272,562,526
ghk-21-_png.rf.97ceafb3917c11096d37e170635e0934.jpg,1280,720,eagle,562,311,1146,605
Screenshot-822-_png.rf.96e0da878e32bd9d06f5afdedda09b98.jpg,1920,1080,eagle,1033,86,1205,354
vvv-318-_png.rf.9886213e02385f355475b977e2107bbe.jpg,1920,1080,eagle,583,108,1416,728
Screenshot-831-_png.rf.98910bd9cb27c1398dea8a8a6992b9bf.jpg,1920,1080,eagle,759,502,1126,893
IMG_8468_PNG.rf.970e69ba472b3f41f73d4f2832a0dbe5.jpg,2532,1170,polar-bear,431,103,1961,808
IMG_8468_PNG.rf.970e69ba472b3f41f73d4f2832a0dbe5.jpg,2532,1170,polar-bear,1142,641,2257,1133
vvv-65-_png.rf.9736a745bfce33dddc3ee47da11e9657.jpg,1920,1080,eagle,3,6,1723,1080
asdfghjk-22-_png.rf.9777d9feb8589667a63c6e2fe3524e1c.jpg,1920,1088,polar-bear,645,277,1816,1084
dd-100-_PNG.rf.97ee1e1ff65dcad091fc8ad907fc0d3a.jpg,2532,1170,polar-bear,928,413,1529,601
Screenshot-810-_png.rf.97c2e876fd05bf4d336619403bab8623.jpg,1920,1080,eagle,855,6,1561,220
Screenshot-810-_png.rf.97c2e876fd05bf4d336619403bab8623.jpg,1920,1080,eagle,631,538,1148,964
IMG_8964_PNG.rf.96ec5cab0872aa346f7559d67233fd3d.jpg,2532,1170,panda,781,198,1841,937
vv-184-_png.rf.98e45b65cf0220f9706b2671ff66b0ae.jpg,1920,1080,eagle,383,316,1407,822
vv-33-_png.rf.98e1621225a9a7a06cee1b43fbd599a8.jpg,1920,1080,eagle,93,482,1545,848
vvv-38-_png.rf.98020a432e13e86273085afaaed12397.jpg,1920,1080,eagle,1206,683,1413,834
vvv-38-_png.rf.98020a432e13e86273085afaaed12397.jpg,1920,1080,eagle,1468,783,1597,882
polar_bear97_jpg.rf.98debde84d35cb9f9d553e76a33cf54a.jpg,300,168,polar-bear,24,78,126,152
polar_bear97_jpg.rf.98debde84d35cb9f9d553e76a33cf54a.jpg,300,168,polar-bear,60,29,228,138
polar_bear97_jpg.rf.98debde84d35cb9f9d553e76a33cf54a.jpg,300,168,polar-bear,130,80,158,129
vv-192-_png.rf.980869fd4b3f5ebb719cf302a18a08f4.jpg,1920,1080,eagle,348,205,1457,828
v-37-_png.rf.970de3f3a488ceb7d118695ef41a3904.jpg,1920,1080,eagle,379,422,1363,856
IMG_8382_PNG.rf.96e140b44b11ffb7347db7e74b11fb75.jpg,2532,1170,polar-bear,1379,500,2167,993
IMG_8382_PNG.rf.96e140b44b11ffb7347db7e74b11fb75.jpg,2532,1170,polar-bear,333,374,777,704
eyey-17-_png.rf.98e619ca7d238e3349bdcf0d4333ce89.jpg,864,480,polar-bear,259,162,428,303
v-43-_png.rf.98e68b8b48c5e5fb8735f487151e2ff2.jpg,1920,1080,eagle,365,460,1385,868
IMG_9671_PNG.rf.98f00d3bc4b10ac2e1a85c587371a365.jpg,2532,1170,polar-bear,258,98,936,1170
IMG_9671_PNG.rf.98f00d3bc4b10ac2e1a85c587371a365.jpg,2532,1170,polar-bear,1226,183,2319,1170
wewe-329-_png.rf.99281e0b40751e83006e567972454fea.jpg,1920,1088,panda,606,148,1487,1088
cvb-2-_png.rf.98f04e723763f30f5840625703a98968.jpg,1920,1088,panda,993,181,1517,838
cvb-2-_png.rf.98f04e723763f30f5840625703a98968.jpg,1920,1088,panda,695,404,1069,830
scene02651_png.rf.98edae5c515c63e184df7641201b2030.jpg,864,480,polar-bear,228,146,387,238
Screenshot-925-_png.rf.bcdd2f9719aeda56dbff93bf8f306940.jpg,1920,1080,eagle,970,238,1695,1011
vvv-1-_png.rf.be4a1357a565a8f40ff872523f2da5fb.jpg,1920,1080,eagle,363,214,1695,928
polar_bear45_jpg.rf.be4ea5684df0193d1ee13332a250a824.jpg,275,183,polar-bear,122,30,230,161
IMG_9745_PNG.rf.be853a10ec62ae14d2c55d5b655608f1.jpg,2532,1170,polar-bear,958,456,1299,691
IMG_9279_PNG.rf.be869d3c0f9d38bfe1c21dd9ab6cbd13.jpg,2532,1170,polar-bear,969,246,1417,865
IMG_9453_PNG.rf.be92cd843701be8d915d5c2cdb411f47.jpg,2532,1170,panda,659,275,1733,1033
polar_bear5_jpg.rf.be97c5acd6455010a2a399f63462d854.jpg,1280,720,polar-bear,382,220,949,537
polar_bear5_jpg.rf.be97c5acd6455010a2a399f63462d854.jpg,1280,720,polar-bear,89,384,346,587
vv-20-_png.rf.beb03501bbbce02a8b02a6f52678b470.jpg,1920,1080,eagle,429,210,1686,876
IMG_8977_jpg.rf.be9ebb13f63cadaa2da7b8723a11269b.jpg,1940,1170,panda,675,15,1926,757
IMG_8977_jpg.rf.be9ebb13f63cadaa2da7b8723a11269b.jpg,1940,1170,panda,705,621,1938,1170
IMG_9312_PNG.rf.bec8e79118d2197dc4f51b527a8c59a4.jpg,2532,1170,polar-bear,901,86,1833,875
fguuhg-348-_png.rf.beb2950b22d12df4c883f81738f4dc38.jpg,1920,1088,panda,1148,311,1373,796
Screenshot-839-_png.rf.bf0285892547c8e74a6d9427d5ffa47e.jpg,1920,1080,eagle,89,266,666,860
